antecedents_str,consequents_str,support,confidence,lift
八月,"丹巴, 達賴",0.1,0.5,1.6666666666666667
八月,"噶爾丹, 達賴",0.1,0.5,1.6666666666666667
八月,"汗, 達賴",0.1,0.5,1.6666666666666667
"朔, 達賴",八月,0.15,0.5,2.5
"八月, 達賴",朔,0.15,0.7499999999999999,2.4999999999999996
朔,"八月, 達賴",0.15,0.5,2.5
八月,"朔, 達賴",0.15,0.7499999999999999,2.4999999999999996
"八月, 達賴",都御史,0.1,0.5,2.0
八月,"達賴, 都御史",0.1,0.5,2.0
"八月, 達賴",提督,0.1,0.5,1.6666666666666667
八月,"提督, 達賴",0.1,0.5,2.0
"八月, 達賴",總兵,0.1,0.5,1.6666666666666667
八月,"總兵, 達賴",0.1,0.5,1.6666666666666667
八月,"七月, 達賴",0.1,0.5,1.6666666666666667
"戊午, 達賴",庚申,0.1,1.0,6.666666666666667
"庚申, 達賴",戊午,0.1,0.6666666666666667,6.666666666666667
戊午,"庚申, 達賴",0.1,1.0,6.666666666666667
庚申,"戊午, 達賴",0.1,0.6666666666666667,6.666666666666667
"戊午, 達賴",汗,0.1,1.0,2.857142857142857
戊午,"汗, 達賴",0.1,1.0,3.3333333333333335
"戊午, 達賴",實錄,0.1,1.0,2.2222222222222223
戊午,"實錄, 達賴",0.1,1.0,2.5
"戊午, 達賴",康熙,0.1,1.0,1.5384615384615383
戊午,"康熙, 達賴",0.1,1.0,1.6666666666666667
"多爾濟, 達賴",汗澤卜尊,0.1,0.5,5.0
"汗澤卜尊, 達賴",多爾濟,0.1,1.0,4.0
汗澤卜尊,"多爾濟, 達賴",0.1,1.0,5.0
"汗澤卜尊, 達賴",丹巴,0.1,1.0,2.857142857142857
汗澤卜尊,"丹巴, 達賴",0.1,1.0,3.3333333333333335
"汗澤卜尊, 達賴",噶爾丹,0.1,1.0,2.857142857142857
汗澤卜尊,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"汗澤卜尊, 達賴",尚書,0.1,1.0,2.857142857142857
汗澤卜尊,"尚書, 達賴",0.1,1.0,2.857142857142857
"汗澤卜尊, 達賴",汗,0.1,1.0,2.857142857142857
汗澤卜尊,"汗, 達賴",0.1,1.0,3.3333333333333335
"汗澤卜尊, 達賴",實錄,0.1,1.0,2.2222222222222223
汗澤卜尊,"實錄, 達賴",0.1,1.0,2.5
"汗澤卜尊, 達賴",胡土克圖,0.1,1.0,2.0
汗澤卜尊,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"汗澤卜尊, 達賴",康熙,0.1,1.0,1.5384615384615383
汗澤卜尊,"康熙, 達賴",0.1,1.0,1.6666666666666667
"朔日, 達賴",多爾濟,0.1,1.0,4.0
"多爾濟, 達賴",朔日,0.1,0.5,5.0
朔日,"多爾濟, 達賴",0.1,1.0,5.0
"朔日, 達賴",丹巴,0.1,1.0,2.857142857142857
朔日,"丹巴, 達賴",0.1,1.0,3.3333333333333335
"朔日, 達賴",噶爾丹,0.1,1.0,2.857142857142857
朔日,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"朔日, 達賴",實錄,0.1,1.0,2.2222222222222223
朔日,"實錄, 達賴",0.1,1.0,2.5
"朔日, 達賴",胡土克圖,0.1,1.0,2.0
朔日,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"朔日, 達賴",康熙,0.1,1.0,1.5384615384615383
朔日,"康熙, 達賴",0.1,1.0,1.6666666666666667
總督,"胡土克圖, 達賴",0.15,0.7499999999999999,1.6666666666666663
"總督, 達賴",公,0.1,0.5,2.5
"公, 達賴",總督,0.1,0.5,2.5
總督,"公, 達賴",0.1,0.5,2.5
公,"總督, 達賴",0.1,0.5,2.5
"大學士, 達賴",總督,0.1,0.5,2.5
"總督, 達賴",大學士,0.1,0.5,2.5
大學士,"總督, 達賴",0.1,0.5,2.5
總督,"大學士, 達賴",0.1,0.5,2.5
"總督, 達賴",郡王,0.1,0.5,2.0
總督,"達賴, 郡王",0.1,0.5,2.0
"總督, 達賴",刑部,0.1,0.5,2.0
總督,"刑部, 達賴",0.1,0.5,2.0
"總督, 達賴",總兵,0.1,0.5,1.6666666666666667
總督,"總兵, 達賴",0.1,0.5,1.6666666666666667
總督,"丹巴, 達賴",0.1,0.5,1.6666666666666667
總督,"噶爾丹, 達賴",0.1,0.5,1.6666666666666667
總督,"汗, 達賴",0.1,0.5,1.6666666666666667
"總督, 達賴",班禪,0.1,0.5,2.5
"班禪, 達賴",總督,0.1,0.5,2.5
總督,"班禪, 達賴",0.1,0.5,2.5
班禪,"總督, 達賴",0.1,0.5,2.5
總督,"七月, 達賴",0.1,0.5,1.6666666666666667
"圖爾, 達賴",康熙,0.15,1.0,1.5384615384615383
圖爾,"康熙, 達賴",0.15,1.0,1.6666666666666667
"圖爾, 達賴",台吉,0.15,1.0,1.6666666666666667
圖爾,"台吉, 達賴",0.15,1.0,1.8181818181818181
"圖爾, 達賴",實錄,0.15,1.0,2.2222222222222223
圖爾,"實錄, 達賴",0.15,1.0,2.5
"圖爾, 達賴",噶爾丹,0.15,1.0,2.857142857142857
"噶爾丹, 達賴",圖爾,0.15,0.5,3.3333333333333335
圖爾,"噶爾丹, 達賴",0.15,1.0,3.3333333333333335
"圖爾, 達賴",總兵,0.15,1.0,3.3333333333333335
"總兵, 達賴",圖爾,0.15,0.5,3.3333333333333335
圖爾,"總兵, 達賴",0.15,1.0,3.3333333333333335
總兵,"圖爾, 達賴",0.15,0.5,3.3333333333333335
"圖爾, 達賴",多爾濟,0.15,1.0,4.0
"多爾濟, 達賴",圖爾,0.15,0.7499999999999999,4.999999999999999
圖爾,"多爾濟, 達賴",0.15,1.0,5.0
多爾濟,"圖爾, 達賴",0.15,0.6,4.0
"圖爾, 達賴",丹津,0.1,0.6666666666666667,2.2222222222222228
圖爾,"丹津, 達賴",0.1,0.6666666666666667,2.666666666666667
"圖爾, 達賴",丹巴,0.1,0.6666666666666667,1.904761904761905
圖爾,"丹巴, 達賴",0.1,0.6666666666666667,2.2222222222222228
"圖爾, 達賴",六月,0.1,0.6666666666666667,1.904761904761905
圖爾,"六月, 達賴",0.1,0.6666666666666667,2.2222222222222228
"圖爾, 達賴",都御史,0.1,0.6666666666666667,2.666666666666667
圖爾,"達賴, 都御史",0.1,0.6666666666666667,2.666666666666667
"圖爾, 達賴",青海,0.1,0.6666666666666667,1.904761904761905
圖爾,"達賴, 青海",0.1,0.6666666666666667,1.904761904761905
"唐古特, 達賴",康熙,0.15,1.0,1.5384615384615383
唐古特,"康熙, 達賴",0.15,1.0,1.6666666666666667
"唐古特, 達賴",台吉,0.15,1.0,1.6666666666666667
唐古特,"台吉, 達賴",0.15,1.0,1.8181818181818181
"唐古特, 達賴",實錄,0.15,1.0,2.2222222222222223
唐古特,"實錄, 達賴",0.15,1.0,2.5
"唐古特, 達賴",丹津,0.15,1.0,3.3333333333333335
"丹津, 達賴",唐古特,0.15,0.6,4.0
唐古特,"丹津, 達賴",0.15,1.0,4.0
丹津,"唐古特, 達賴",0.15,0.5,3.3333333333333335
"唐古特, 達賴",公,0.1,0.6666666666666667,3.3333333333333335
"公, 達賴",唐古特,0.1,0.5,3.3333333333333335
唐古特,"公, 達賴",0.1,0.6666666666666667,3.3333333333333335
公,"唐古特, 達賴",0.1,0.5,3.3333333333333335
"唐古特, 達賴",汗,0.1,0.6666666666666667,1.904761904761905
唐古特,"汗, 達賴",0.1,0.6666666666666667,2.2222222222222228
"唐古特, 達賴",滿洲,0.1,0.6666666666666667,3.3333333333333335
"滿洲, 達賴",唐古特,0.1,0.5,3.3333333333333335
唐古特,"滿洲, 達賴",0.1,0.6666666666666667,3.3333333333333335
滿洲,"唐古特, 達賴",0.1,0.5,3.3333333333333335
"唐古特, 達賴",都御史,0.1,0.6666666666666667,2.666666666666667
唐古特,"達賴, 都御史",0.1,0.6666666666666667,2.666666666666667
"癸丑, 達賴",翰林院,0.1,0.6666666666666667,6.666666666666667
"翰林院, 達賴",癸丑,0.1,1.0,6.666666666666667
癸丑,"翰林院, 達賴",0.1,0.6666666666666667,6.666666666666667
翰林院,"癸丑, 達賴",0.1,1.0,6.666666666666667
"乙卯, 達賴",翰林院,0.1,0.6666666666666667,6.666666666666667
"翰林院, 達賴",乙卯,0.1,1.0,6.666666666666667
乙卯,"翰林院, 達賴",0.1,0.6666666666666667,6.666666666666667
翰林院,"乙卯, 達賴",0.1,1.0,6.666666666666667
"翰林院, 達賴",白旗,0.1,1.0,5.0
"白旗, 達賴",翰林院,0.1,0.5,5.0
翰林院,"白旗, 達賴",0.1,1.0,5.0
白旗,"翰林院, 達賴",0.1,0.5,5.0
"總督, 達賴",翰林院,0.1,0.5,5.0
"翰林院, 達賴",總督,0.1,1.0,5.0
總督,"翰林院, 達賴",0.1,0.5,5.0
翰林院,"總督, 達賴",0.1,1.0,5.0
"翰林院, 達賴",公,0.1,1.0,5.0
"公, 達賴",翰林院,0.1,0.5,5.0
翰林院,"公, 達賴",0.1,1.0,5.0
公,"翰林院, 達賴",0.1,0.5,5.0
"翰林院, 達賴",噶爾丹,0.1,1.0,2.857142857142857
翰林院,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"翰林院, 達賴",尚書,0.1,1.0,2.857142857142857
翰林院,"尚書, 達賴",0.1,1.0,2.857142857142857
"翰林院, 達賴",胡土克圖,0.1,1.0,2.0
翰林院,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"翰林院, 達賴",台吉,0.1,1.0,1.6666666666666667
翰林院,"台吉, 達賴",0.1,1.0,1.8181818181818181
"戶部, 達賴",六月,0.1,1.0,2.857142857142857
戶部,"六月, 達賴",0.1,1.0,3.3333333333333335
"戶部, 達賴",實錄,0.1,1.0,2.2222222222222223
戶部,"實錄, 達賴",0.1,1.0,2.5
"戶部, 達賴",台吉,0.1,1.0,1.6666666666666667
戶部,"台吉, 達賴",0.1,1.0,1.8181818181818181
"戶部, 達賴",康熙,0.1,1.0,1.5384615384615383
戶部,"康熙, 達賴",0.1,1.0,1.6666666666666667
"圖爾, 達賴",理藩院,0.1,0.6666666666666667,6.666666666666667
"理藩院, 達賴",圖爾,0.1,1.0,6.666666666666667
圖爾,"理藩院, 達賴",0.1,0.6666666666666667,6.666666666666667
理藩院,"圖爾, 達賴",0.1,1.0,6.666666666666667
"多爾濟, 達賴",理藩院,0.1,0.5,5.0
"理藩院, 達賴",多爾濟,0.1,1.0,4.0
理藩院,"多爾濟, 達賴",0.1,1.0,5.0
"理藩院, 達賴",丹津,0.1,1.0,3.3333333333333335
理藩院,"丹津, 達賴",0.1,1.0,4.0
"理藩院, 達賴",總兵,0.1,1.0,3.3333333333333335
理藩院,"總兵, 達賴",0.1,1.0,3.3333333333333335
"理藩院, 達賴",丹巴,0.1,1.0,2.857142857142857
理藩院,"丹巴, 達賴",0.1,1.0,3.3333333333333335
"理藩院, 達賴",噶爾丹,0.1,1.0,2.857142857142857
理藩院,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"理藩院, 達賴",實錄,0.1,1.0,2.2222222222222223
理藩院,"實錄, 達賴",0.1,1.0,2.5
"理藩院, 達賴",胡土克圖,0.1,1.0,2.0
理藩院,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"理藩院, 達賴",台吉,0.1,1.0,1.6666666666666667
理藩院,"台吉, 達賴",0.1,1.0,1.8181818181818181
"理藩院, 達賴",康熙,0.1,1.0,1.5384615384615383
理藩院,"康熙, 達賴",0.1,1.0,1.6666666666666667
"綠旗, 達賴",唐古特,0.1,1.0,6.666666666666667
"唐古特, 達賴",綠旗,0.1,0.6666666666666667,6.666666666666667
綠旗,"唐古特, 達賴",0.1,1.0,6.666666666666667
唐古特,"綠旗, 達賴",0.1,0.6666666666666667,6.666666666666667
"綠旗, 達賴",丹津,0.1,1.0,3.3333333333333335
綠旗,"丹津, 達賴",0.1,1.0,4.0
"綠旗, 達賴",實錄,0.1,1.0,2.2222222222222223
綠旗,"實錄, 達賴",0.1,1.0,2.5
"綠旗, 達賴",台吉,0.1,1.0,1.6666666666666667
綠旗,"台吉, 達賴",0.1,1.0,1.8181818181818181
"綠旗, 達賴",康熙,0.1,1.0,1.5384615384615383
綠旗,"康熙, 達賴",0.1,1.0,1.6666666666666667
"山西, 達賴",總督,0.1,1.0,5.0
"總督, 達賴",山西,0.1,0.5,5.0
山西,"總督, 達賴",0.1,1.0,5.0
總督,"山西, 達賴",0.1,0.5,5.0
"山西, 達賴",郡王,0.1,1.0,4.0
山西,"達賴, 郡王",0.1,1.0,4.0
"山西, 達賴",台吉,0.1,1.0,1.6666666666666667
山西,"台吉, 達賴",0.1,1.0,1.8181818181818181
"山西, 達賴",康熙,0.1,1.0,1.5384615384615383
山西,"康熙, 達賴",0.1,1.0,1.6666666666666667
"外郎, 達賴",理藩院,0.1,1.0,10.0
"理藩院, 達賴",外郎,0.1,1.0,10.0
外郎,"理藩院, 達賴",0.1,1.0,10.0
理藩院,"外郎, 達賴",0.1,1.0,10.0
"外郎, 達賴",圖爾,0.1,1.0,6.666666666666667
"圖爾, 達賴",外郎,0.1,0.6666666666666667,6.666666666666667
外郎,"圖爾, 達賴",0.1,1.0,6.666666666666667
圖爾,"外郎, 達賴",0.1,0.6666666666666667,6.666666666666667
"外郎, 達賴",多爾濟,0.1,1.0,4.0
"多爾濟, 達賴",外郎,0.1,0.5,5.0
外郎,"多爾濟, 達賴",0.1,1.0,5.0
"外郎, 達賴",丹津,0.1,1.0,3.3333333333333335
外郎,"丹津, 達賴",0.1,1.0,4.0
"外郎, 達賴",總兵,0.1,1.0,3.3333333333333335
外郎,"總兵, 達賴",0.1,1.0,3.3333333333333335
"外郎, 達賴",丹巴,0.1,1.0,2.857142857142857
外郎,"丹巴, 達賴",0.1,1.0,3.3333333333333335
"外郎, 達賴",噶爾丹,0.1,1.0,2.857142857142857
外郎,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"外郎, 達賴",實錄,0.1,1.0,2.2222222222222223
外郎,"實錄, 達賴",0.1,1.0,2.5
"外郎, 達賴",胡土克圖,0.1,1.0,2.0
外郎,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"外郎, 達賴",台吉,0.1,1.0,1.6666666666666667
外郎,"台吉, 達賴",0.1,1.0,1.8181818181818181
"外郎, 達賴",康熙,0.1,1.0,1.5384615384615383
外郎,"康熙, 達賴",0.1,1.0,1.6666666666666667
"厄魯特, 達賴",外郎,0.1,1.0,10.0
"外郎, 達賴",厄魯特,0.1,1.0,10.0
厄魯特,"外郎, 達賴",0.1,1.0,10.0
外郎,"厄魯特, 達賴",0.1,1.0,10.0
"厄魯特, 達賴",理藩院,0.1,1.0,10.0
"理藩院, 達賴",厄魯特,0.1,1.0,10.0
厄魯特,"理藩院, 達賴",0.1,1.0,10.0
理藩院,"厄魯特, 達賴",0.1,1.0,10.0
"厄魯特, 達賴",圖爾,0.1,1.0,6.666666666666667
"圖爾, 達賴",厄魯特,0.1,0.6666666666666667,6.666666666666667
厄魯特,"圖爾, 達賴",0.1,1.0,6.666666666666667
圖爾,"厄魯特, 達賴",0.1,0.6666666666666667,6.666666666666667
"厄魯特, 達賴",多爾濟,0.1,1.0,4.0
"多爾濟, 達賴",厄魯特,0.1,0.5,5.0
厄魯特,"多爾濟, 達賴",0.1,1.0,5.0
"厄魯特, 達賴",丹津,0.1,1.0,3.3333333333333335
厄魯特,"丹津, 達賴",0.1,1.0,4.0
"厄魯特, 達賴",總兵,0.1,1.0,3.3333333333333335
厄魯特,"總兵, 達賴",0.1,1.0,3.3333333333333335
"厄魯特, 達賴",丹巴,0.1,1.0,2.857142857142857
厄魯特,"丹巴, 達賴",0.1,1.0,3.3333333333333335
"厄魯特, 達賴",噶爾丹,0.1,1.0,2.857142857142857
厄魯特,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"厄魯特, 達賴",實錄,0.1,1.0,2.2222222222222223
厄魯特,"實錄, 達賴",0.1,1.0,2.5
"厄魯特, 達賴",胡土克圖,0.1,1.0,2.0
厄魯特,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"厄魯特, 達賴",台吉,0.1,1.0,1.6666666666666667
厄魯特,"台吉, 達賴",0.1,1.0,1.8181818181818181
"厄魯特, 達賴",康熙,0.1,1.0,1.5384615384615383
厄魯特,"康熙, 達賴",0.1,1.0,1.6666666666666667
"翰林院, 達賴",丙辰,0.1,1.0,10.0
"丙辰, 達賴",翰林院,0.1,1.0,10.0
翰林院,"丙辰, 達賴",0.1,1.0,10.0
丙辰,"翰林院, 達賴",0.1,1.0,10.0
"癸丑, 達賴",丙辰,0.1,0.6666666666666667,6.666666666666667
"丙辰, 達賴",癸丑,0.1,1.0,6.666666666666667
癸丑,"丙辰, 達賴",0.1,0.6666666666666667,6.666666666666667
丙辰,"癸丑, 達賴",0.1,1.0,6.666666666666667
"乙卯, 達賴",丙辰,0.1,0.6666666666666667,6.666666666666667
"丙辰, 達賴",乙卯,0.1,1.0,6.666666666666667
乙卯,"丙辰, 達賴",0.1,0.6666666666666667,6.666666666666667
丙辰,"乙卯, 達賴",0.1,1.0,6.666666666666667
"丙辰, 達賴",白旗,0.1,1.0,5.0
"白旗, 達賴",丙辰,0.1,0.5,5.0
丙辰,"白旗, 達賴",0.1,1.0,5.0
白旗,"丙辰, 達賴",0.1,0.5,5.0
"總督, 達賴",丙辰,0.1,0.5,5.0
"丙辰, 達賴",總督,0.1,1.0,5.0
總督,"丙辰, 達賴",0.1,0.5,5.0
丙辰,"總督, 達賴",0.1,1.0,5.0
"丙辰, 達賴",公,0.1,1.0,5.0
"公, 達賴",丙辰,0.1,0.5,5.0
丙辰,"公, 達賴",0.1,1.0,5.0
公,"丙辰, 達賴",0.1,0.5,5.0
"丙辰, 達賴",噶爾丹,0.1,1.0,2.857142857142857
丙辰,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"丙辰, 達賴",尚書,0.1,1.0,2.857142857142857
丙辰,"尚書, 達賴",0.1,1.0,2.857142857142857
"丙辰, 達賴",胡土克圖,0.1,1.0,2.0
丙辰,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"丙辰, 達賴",台吉,0.1,1.0,1.6666666666666667
丙辰,"台吉, 達賴",0.1,1.0,1.8181818181818181
"台吉, 達賴",青海,0.3,0.5454545454545454,1.5584415584415585
青海,"台吉, 達賴",0.3,0.8571428571428572,1.5584415584415585
"乙酉, 達賴",博碩克,0.1,0.6666666666666667,6.666666666666667
"博碩克, 達賴",乙酉,0.1,1.0,6.666666666666667
乙酉,"博碩克, 達賴",0.1,0.6666666666666667,6.666666666666667
博碩克,"乙酉, 達賴",0.1,1.0,6.666666666666667
"甲申, 達賴",博碩克,0.1,0.6666666666666667,6.666666666666667
"博碩克, 達賴",甲申,0.1,1.0,6.666666666666667
甲申,"博碩克, 達賴",0.1,0.6666666666666667,6.666666666666667
博碩克,"甲申, 達賴",0.1,1.0,6.666666666666667
"博碩克, 達賴",六月,0.1,1.0,2.857142857142857
博碩克,"六月, 達賴",0.1,1.0,3.3333333333333335
"博碩克, 達賴",青海,0.1,1.0,2.857142857142857
博碩克,"達賴, 青海",0.1,1.0,2.857142857142857
"博碩克, 達賴",實錄,0.1,1.0,2.2222222222222223
博碩克,"實錄, 達賴",0.1,1.0,2.5
"博碩克, 達賴",台吉,0.1,1.0,1.6666666666666667
博碩克,"台吉, 達賴",0.1,1.0,1.8181818181818181
"博碩克, 達賴",康熙,0.1,1.0,1.5384615384615383
博碩克,"康熙, 達賴",0.1,1.0,1.6666666666666667
"丙子, 達賴",博碩克,0.1,1.0,10.0
"博碩克, 達賴",丙子,0.1,1.0,10.0
丙子,"博碩克, 達賴",0.1,1.0,10.0
博碩克,"丙子, 達賴",0.1,1.0,10.0
"丙子, 達賴",乙酉,0.1,1.0,6.666666666666667
"乙酉, 達賴",丙子,0.1,0.6666666666666667,6.666666666666667
丙子,"乙酉, 達賴",0.1,1.0,6.666666666666667
乙酉,"丙子, 達賴",0.1,0.6666666666666667,6.666666666666667
"丙子, 達賴",甲申,0.1,1.0,6.666666666666667
"甲申, 達賴",丙子,0.1,0.6666666666666667,6.666666666666667
丙子,"甲申, 達賴",0.1,1.0,6.666666666666667
甲申,"丙子, 達賴",0.1,0.6666666666666667,6.666666666666667
"丙子, 達賴",六月,0.1,1.0,2.857142857142857
丙子,"六月, 達賴",0.1,1.0,3.3333333333333335
"丙子, 達賴",青海,0.1,1.0,2.857142857142857
丙子,"達賴, 青海",0.1,1.0,2.857142857142857
"丙子, 達賴",實錄,0.1,1.0,2.2222222222222223
丙子,"實錄, 達賴",0.1,1.0,2.5
"丙子, 達賴",台吉,0.1,1.0,1.6666666666666667
丙子,"台吉, 達賴",0.1,1.0,1.8181818181818181
"丙子, 達賴",康熙,0.1,1.0,1.5384615384615383
丙子,"康熙, 達賴",0.1,1.0,1.6666666666666667
"三十五年, 達賴",丙子,0.1,1.0,10.0
"丙子, 達賴",三十五年,0.1,1.0,10.0
三十五年,"丙子, 達賴",0.1,1.0,10.0
丙子,"三十五年, 達賴",0.1,1.0,10.0
"三十五年, 達賴",博碩克,0.1,1.0,10.0
"博碩克, 達賴",三十五年,0.1,1.0,10.0
三十五年,"博碩克, 達賴",0.1,1.0,10.0
博碩克,"三十五年, 達賴",0.1,1.0,10.0
"三十五年, 達賴",乙酉,0.1,1.0,6.666666666666667
"乙酉, 達賴",三十五年,0.1,0.6666666666666667,6.666666666666667
三十五年,"乙酉, 達賴",0.1,1.0,6.666666666666667
乙酉,"三十五年, 達賴",0.1,0.6666666666666667,6.666666666666667
"三十五年, 達賴",甲申,0.1,1.0,6.666666666666667
"甲申, 達賴",三十五年,0.1,0.6666666666666667,6.666666666666667
三十五年,"甲申, 達賴",0.1,1.0,6.666666666666667
甲申,"三十五年, 達賴",0.1,0.6666666666666667,6.666666666666667
"三十五年, 達賴",六月,0.1,1.0,2.857142857142857
三十五年,"六月, 達賴",0.1,1.0,3.3333333333333335
"三十五年, 達賴",青海,0.1,1.0,2.857142857142857
三十五年,"達賴, 青海",0.1,1.0,2.857142857142857
"三十五年, 達賴",實錄,0.1,1.0,2.2222222222222223
三十五年,"實錄, 達賴",0.1,1.0,2.5
"三十五年, 達賴",台吉,0.1,1.0,1.6666666666666667
三十五年,"台吉, 達賴",0.1,1.0,1.8181818181818181
"三十五年, 達賴",康熙,0.1,1.0,1.5384615384615383
三十五年,"康熙, 達賴",0.1,1.0,1.6666666666666667
"班禪, 達賴",青海,0.15,0.7499999999999999,2.142857142857143
班禪,"達賴, 青海",0.15,0.7499999999999999,2.142857142857143
班禪,"胡土克圖, 達賴",0.15,0.7499999999999999,1.6666666666666663
"班禪, 達賴",侍郎,0.1,0.5,2.0
"侍郎, 達賴",班禪,0.1,0.5,2.5
班禪,"侍郎, 達賴",0.1,0.5,2.5
"班禪, 達賴",提督,0.1,0.5,1.6666666666666667
班禪,"提督, 達賴",0.1,0.5,2.0
"班禪, 達賴",朔,0.1,0.5,1.6666666666666667
班禪,"朔, 達賴",0.1,0.5,1.6666666666666667
班禪,"汗, 達賴",0.1,0.5,1.6666666666666667
"學士, 達賴",台吉,0.15,1.0,1.6666666666666667
學士,"台吉, 達賴",0.15,1.0,1.8181818181818181
"學士, 達賴",青海,0.15,1.0,2.857142857142857
學士,"達賴, 青海",0.15,1.0,2.857142857142857
"學士, 達賴",白旗,0.1,0.6666666666666667,3.3333333333333335
"白旗, 達賴",學士,0.1,0.5,3.3333333333333335
學士,"白旗, 達賴",0.1,0.6666666666666667,3.3333333333333335
白旗,"學士, 達賴",0.1,0.5,3.3333333333333335
"學士, 達賴",侍郎,0.1,0.6666666666666667,2.666666666666667
"侍郎, 達賴",學士,0.1,0.5,3.3333333333333335
學士,"侍郎, 達賴",0.1,0.6666666666666667,3.3333333333333335
"學士, 達賴",噶爾丹,0.1,0.6666666666666667,1.904761904761905
學士,"噶爾丹, 達賴",0.1,0.6666666666666667,2.2222222222222228
"學士, 達賴",七月,0.1,0.6666666666666667,1.904761904761905
學士,"七月, 達賴",0.1,0.6666666666666667,2.2222222222222228
"學士, 達賴",總兵,0.1,0.6666666666666667,2.2222222222222228
學士,"總兵, 達賴",0.1,0.6666666666666667,2.2222222222222228
"土伯特國, 達賴",台吉,0.15,1.0,1.6666666666666667
土伯特國,"台吉, 達賴",0.15,1.0,1.8181818181818181
"土伯特國, 達賴",青海,0.15,1.0,2.857142857142857
土伯特國,"達賴, 青海",0.15,1.0,2.857142857142857
"土伯特國, 達賴",蒙古,0.1,0.6666666666666667,3.3333333333333335
"蒙古, 達賴",土伯特國,0.1,0.5,3.3333333333333335
土伯特國,"蒙古, 達賴",0.1,0.6666666666666667,3.3333333333333335
蒙古,"土伯特國, 達賴",0.1,0.5,3.3333333333333335
"至噶爾丹, 達賴",土伯特國,0.1,0.6666666666666667,4.4444444444444455
"土伯特國, 達賴",至噶爾丹,0.1,0.6666666666666667,3.3333333333333335
至噶爾丹,"土伯特國, 達賴",0.1,0.5,3.3333333333333335
土伯特國,"至噶爾丹, 達賴",0.1,0.6666666666666667,4.4444444444444455
"土伯特國, 達賴",公,0.1,0.6666666666666667,3.3333333333333335
"公, 達賴",土伯特國,0.1,0.5,3.3333333333333335
土伯特國,"公, 達賴",0.1,0.6666666666666667,3.3333333333333335
公,"土伯特國, 達賴",0.1,0.5,3.3333333333333335
"土伯特國, 達賴",滿洲,0.1,0.6666666666666667,3.3333333333333335
"滿洲, 達賴",土伯特國,0.1,0.5,3.3333333333333335
土伯特國,"滿洲, 達賴",0.1,0.6666666666666667,3.3333333333333335
滿洲,"土伯特國, 達賴",0.1,0.5,3.3333333333333335
"班禪, 達賴",土伯特國,0.1,0.5,3.3333333333333335
"土伯特國, 達賴",班禪,0.1,0.6666666666666667,3.3333333333333335
班禪,"土伯特國, 達賴",0.1,0.5,3.3333333333333335
土伯特國,"班禪, 達賴",0.1,0.6666666666666667,3.3333333333333335
"土伯特國, 達賴",侍郎,0.1,0.6666666666666667,2.666666666666667
"侍郎, 達賴",土伯特國,0.1,0.5,3.3333333333333335
土伯特國,"侍郎, 達賴",0.1,0.6666666666666667,3.3333333333333335
"土伯特國, 達賴",噶爾丹,0.1,0.6666666666666667,1.904761904761905
土伯特國,"噶爾丹, 達賴",0.1,0.6666666666666667,2.2222222222222228
土伯特國,"太廟, 達賴",0.1,0.6666666666666667,1.6666666666666667
"十月, 達賴",土伯特國,0.1,0.6666666666666667,4.4444444444444455
"土伯特國, 達賴",十月,0.1,0.6666666666666667,4.4444444444444455
十月,"土伯特國, 達賴",0.1,0.6666666666666667,4.4444444444444455
土伯特國,"十月, 達賴",0.1,0.6666666666666667,4.4444444444444455
"土伯特國, 達賴",都御史,0.1,0.6666666666666667,2.666666666666667
土伯特國,"達賴, 都御史",0.1,0.6666666666666667,2.666666666666667
"土伯特國, 達賴",丹津,0.1,0.6666666666666667,2.2222222222222228
土伯特國,"丹津, 達賴",0.1,0.6666666666666667,2.666666666666667
土伯特國,"實錄, 達賴",0.1,0.6666666666666667,1.6666666666666667
"第巴, 達賴",台吉,0.15,1.0,1.6666666666666667
第巴,"台吉, 達賴",0.15,1.0,1.8181818181818181
"第巴, 達賴",青海,0.15,1.0,2.857142857142857
第巴,"達賴, 青海",0.15,1.0,2.857142857142857
"第巴, 達賴",土伯特國,0.15,1.0,6.666666666666667
"土伯特國, 達賴",第巴,0.15,1.0,6.666666666666667
第巴,"土伯特國, 達賴",0.15,1.0,6.666666666666667
土伯特國,"第巴, 達賴",0.15,1.0,6.666666666666667
"第巴, 達賴",蒙古,0.1,0.6666666666666667,3.3333333333333335
"蒙古, 達賴",第巴,0.1,0.5,3.3333333333333335
第巴,"蒙古, 達賴",0.1,0.6666666666666667,3.3333333333333335
