antecedents_str,consequents_str,support,confidence,lift
正月,"實錄, 蒙古",0.21428571428571427,0.8048780487804879,1.7707317073170734
"元旦, 蒙古",康熙,0.24675324675324675,1.0,1.673913043478261
元旦,"康熙, 蒙古",0.24675324675324675,1.0,1.673913043478261
"元旦, 蒙古",八旗,0.24675324675324675,1.0,2.9615384615384617
"八旗, 蒙古",元旦,0.24675324675324675,0.7307692307692307,2.9615384615384612
元旦,"八旗, 蒙古",0.24675324675324675,1.0,2.9615384615384617
八旗,"元旦, 蒙古",0.24675324675324675,0.7307692307692307,2.9615384615384612
"元旦, 蒙古",正月,0.24675324675324675,1.0,3.75609756097561
"正月, 蒙古",元旦,0.24675324675324675,0.926829268292683,3.75609756097561
元旦,"正月, 蒙古",0.24675324675324675,1.0,3.75609756097561
正月,"元旦, 蒙古",0.24675324675324675,0.926829268292683,3.75609756097561
"蒙古, 貝勒貝子",元旦,0.23376623376623376,0.9,3.6473684210526316
"元旦, 蒙古",貝勒貝子,0.23376623376623376,0.9473684210526315,3.6473684210526316
貝勒貝子,"元旦, 蒙古",0.23376623376623376,0.9,3.6473684210526316
元旦,"蒙古, 貝勒貝子",0.23376623376623376,0.9473684210526315,3.6473684210526316
"蒙古, 諸王",元旦,0.23376623376623376,0.8,3.242105263157895
"元旦, 蒙古",諸王,0.23376623376623376,0.9473684210526315,3.2421052631578946
諸王,"元旦, 蒙古",0.23376623376623376,0.8,3.242105263157895
元旦,"蒙古, 諸王",0.23376623376623376,0.9473684210526315,3.2421052631578946
"元旦, 蒙古",朔,0.23376623376623376,0.9473684210526315,1.8704453441295548
元旦,"朔, 蒙古",0.23376623376623376,0.9473684210526315,1.8704453441295548
"大學士, 蒙古",元旦,0.22727272727272727,0.5303030303030303,2.1491228070175437
"元旦, 蒙古",大學士,0.22727272727272727,0.9210526315789473,2.149122807017544
大學士,"元旦, 蒙古",0.22727272727272727,0.5303030303030303,2.1491228070175437
元旦,"大學士, 蒙古",0.22727272727272727,0.9210526315789473,2.149122807017544
"元旦, 蒙古",滿洲,0.22727272727272727,0.9210526315789473,1.8421052631578947
元旦,"滿洲, 蒙古",0.22727272727272727,0.9210526315789473,1.8421052631578947
"元旦, 蒙古",實錄,0.2012987012987013,0.8157894736842106,1.7947368421052634
元旦,"實錄, 蒙古",0.2012987012987013,0.8157894736842106,1.7947368421052634
"蒙古, 藩王",康熙,0.22727272727272727,1.0,1.673913043478261
藩王,"康熙, 蒙古",0.22727272727272727,1.0,1.673913043478261
"元旦, 蒙古",藩王,0.22077922077922077,0.8947368421052632,3.936842105263158
"蒙古, 藩王",元旦,0.22077922077922077,0.9714285714285714,3.9368421052631577
元旦,"蒙古, 藩王",0.22077922077922077,0.8947368421052632,3.936842105263158
藩王,"元旦, 蒙古",0.22077922077922077,0.9714285714285714,3.9368421052631577
