antecedents_str,consequents_str,support,confidence,lift
"侍郎, 噶爾丹",學士,0.1111111111111111,0.5,1.9285714285714286
"台吉, 學士",噶爾丹,0.1111111111111111,1.0,1.5
"侍郎, 噶爾丹",蒙古,0.1111111111111111,0.5,2.25
"噶爾丹, 蒙古",侍郎,0.1111111111111111,0.75,2.53125
蒙古,"侍郎, 噶爾丹",0.1111111111111111,0.5,2.25
"土謝, 蒙古",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 蒙古",土謝,0.1111111111111111,0.75,2.8928571428571432
蒙古,"噶爾丹, 土謝",0.1111111111111111,0.5,1.9285714285714286
"台吉, 蒙古",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 蒙古",台吉,0.1111111111111111,0.75,1.6875
"噶爾丹, 蒙古",胡土克圖,0.1111111111111111,0.75,2.025
"胡土克圖, 蒙古",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 歸化城",侍郎,0.1111111111111111,0.6,2.025
"侍郎, 噶爾丹",歸化城,0.1111111111111111,0.5,2.25
歸化城,"侍郎, 噶爾丹",0.1111111111111111,0.5,2.25
"兵部, 歸化城",噶爾丹,0.14814814814814814,1.0,1.5
"兵部, 噶爾丹",歸化城,0.14814814814814814,0.5,2.25
"噶爾丹, 歸化城",兵部,0.14814814814814814,0.8,2.4000000000000004
歸化城,"兵部, 噶爾丹",0.14814814814814814,0.6666666666666666,2.25
"尚書, 歸化城",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 歸化城",尚書,0.1111111111111111,0.6,2.025
歸化城,"噶爾丹, 尚書",0.1111111111111111,0.5,1.9285714285714286
"康熙, 歸化城",噶爾丹,0.1111111111111111,1.0,1.5
"兵部, 工部",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 工部",兵部,0.1111111111111111,1.0,3.0
工部,"兵部, 噶爾丹",0.1111111111111111,0.6,2.025
"噶爾丹, 歸化城",工部,0.1111111111111111,0.6,3.24
"噶爾丹, 工部",歸化城,0.1111111111111111,1.0,4.5
歸化城,"噶爾丹, 工部",0.1111111111111111,0.5,4.5
工部,"噶爾丹, 歸化城",0.1111111111111111,0.6,3.24
"內閣, 噶爾丹",盛京,0.1111111111111111,1.0,6.75
"噶爾丹, 盛京",內閣,0.1111111111111111,1.0,6.75
"內閣, 盛京",噶爾丹,0.1111111111111111,1.0,1.5
內閣,"噶爾丹, 盛京",0.1111111111111111,0.75,6.75
盛京,"內閣, 噶爾丹",0.1111111111111111,0.75,6.75
噶爾丹,胡土克圖,0.37037037037037035,0.5555555555555556,1.5000000000000002
胡土克圖,噶爾丹,0.37037037037037035,1.0,1.5
"噶爾丹, 康熙",胡土克圖,0.25925925925925924,0.5833333333333334,1.5750000000000002
"康熙, 胡土克圖",噶爾丹,0.25925925925925924,1.0,1.5
胡土克圖,"噶爾丹, 康熙",0.25925925925925924,0.7,1.575
"台吉, 噶爾丹",胡土克圖,0.2222222222222222,0.6,1.62
"台吉, 胡土克圖",噶爾丹,0.2222222222222222,1.0,1.5
胡土克圖,"台吉, 噶爾丹",0.2222222222222222,0.6,1.62
"實錄, 胡土克圖",噶爾丹,0.2222222222222222,1.0,1.5
丹巴,噶爾丹,0.2962962962962963,1.0,1.5
"丹巴, 噶爾丹",胡土克圖,0.25925925925925924,0.875,2.3625000000000003
"丹巴, 胡土克圖",噶爾丹,0.25925925925925924,1.0,1.5
"噶爾丹, 胡土克圖",丹巴,0.25925925925925924,0.7,2.3625
丹巴,"噶爾丹, 胡土克圖",0.25925925925925924,0.875,2.3625000000000003
胡土克圖,"丹巴, 噶爾丹",0.25925925925925924,0.7,2.3625
"丹巴, 康熙",噶爾丹,0.25925925925925924,1.0,1.5
